name,mean,fano,skewness,kurtosis,p+telegraph,la,ga,v,p_telegraph,AICc1,mean1,fano1,skewness1,kurtosis1,HD1,type1,p+cross-talk,la1,la2,q1,gamma,nu,p_crosstalk,AICc2,mean2,fano2,skewness2,kurtosis2,HD2,type2,p+threestate,lam1,lam2,gamma,nu,p,AICc,mean,fano,skewness,kurtosis,HD,type,p+threestate-crosstalk,lam,kappa1,kappa2,q1,gamma,nu,p,AICc,mean,fano,skewness,kurtosis,HD,type,p+positive,lam,gamma,v,mu,p,AICc,mean,fano,skewness,kurtosis,HD,type,p+negative,lam,gamma,v,nu,p,AICc,mean,fano,skewness,kurtosis,HD,type
Sema3e,0.11607143,4.037774783,8.61404341,85.12722866,,0.03883863,1273073183,9997769097,0.401934967,135.6410034,0.107898504,3.104622041,7.504252998,67.81544597,0.086659391,2,,0.038838624,7364241284,0.596783029,2133374245,9998467004,0.401934892,137.7335844,0.107898503,3.104622219,7.504253102,67.81544668,0.086659392,2,,0.074016033,0.07408059,16543.95025,137396.0267,0.400827992,137.6604945,0.107708334,3.101662831,7.526971726,68.27406064,0.086298361,2,,9999750159,0.074040696,0.074040696,0.483999799,5803.391628,23335.16315,0.400717258,139.7725457,0.107710132,3.101718319,7.526871271,68.27168786,0.086299863,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Gnai1,0.441964283,1.911571061,2.775245055,8.716280648,,0.435269217,2335149422,9993510751,0.246422968,400.6768966,0.423767031,1.725611204,2.487046395,6.775054248,0.039305876,2,,0.435269234,520848620,0.501882062,4655484444,9999311281,0.246422896,402.7694775,0.423767037,1.725611162,2.487046328,6.77505387,0.039305878,2,,0.704494026,0.638035909,8.613771791,52.91009255,0.230898179,402.7263638,0.423983107,1.730462355,2.492412107,6.801616509,0.039055361,2,,715702.9285,0.701888869,0.701888869,0.770679544,806185.6073,3411829.962,0.242445703,404.7919118,0.423040459,1.726925998,2.499973005,6.866308879,0.038488998,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Magi2,0.084821431,3.441494424,8.21498484,75.67358143,,0.017048215,1.457350881,39.56637448,0.228929717,102.9714228,0.076408922,3.062246589,7.936482068,70.75254673,0.066812015,2,,0.400213969,0.010836904,0.492071979,1.678602828,32.77505462,0.239473195,105.0355749,0.076808256,3.052594625,7.874081508,69.65164393,0.066984253,2,,4.858254193,0.017051171,1.452328205,39.58362188,0.228893757,105.0639944,0.076408397,3.062270565,7.936596466,70.7545823,0.066811419,2,,0.509230345,0.022835442,0.022835442,0.499954355,2.226538827,44.11742808,0.235671476,107.1464392,0.076634067,3.050987142,7.889568793,69.9545626,0.066889582,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Phtf2,0.299107143,2.462086892,3.793306833,16.59315069,,0.117106717,1.717081095,23.37804495,0.206377841,294.9984008,0.289565599,2.326177797,3.59349373,14.48520055,0.074712306,2,,0.090486807,0.910474694,0.498140112,3.502315459,33.26234002,0.209065312,297.0561699,0.289377563,2.320620918,3.587657606,14.45296095,0.07431011,2,,50.93231218,0.117104399,1.712868108,23.37400396,0.20638222,297.0909818,0.289562955,2.326172286,3.593505359,14.48531029,0.074712106,2,,0.086753158,1.064858753,1.064858753,0.50283089,797503341.8,9999998465,0.210370536,299.1802188,0.289388521,2.322960789,3.595075287,14.51608922,0.074440365,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Tmem60,0.700892855,2.515667652,2.195436533,4.694968528,,0.160179961,1.114162916,132.9687846,0.135890629,494.8849503,0.692639274,2.462116635,2.135939576,4.245543352,0.027276546,2,,0.15939678,118.5058464,0.498530711,2.739010105,1330.732804,0.134802716,496.97791,0.692720218,2.46206728,2.135234925,4.241575408,0.027291231,2,,0.364895412,0.216979693,0.829396346,105.7719007,0.134056316,496.9652845,0.69288141,2.462866525,2.133661545,4.22664281,0.027278388,2,,9.35332564,0.269032366,0.269032366,0.49980607,2.136016008,516.0864934,0.13336728,499.0756659,0.69290005,2.462542428,2.133161426,4.223911038,0.027269809,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Rsbn1l,0.138392853,2.668058727,5.890854339,38.96226462,,0.067711449,1230909780,9912052338,0.287886083,170.2127198,0.126050424,2.215874189,5.383249261,33.44285914,0.06194733,2,,3749935645,0.067757263,0.509977523,61757.06465,243506.0934,0.287868502,172.305312,0.126068366,2.215515301,5.382588231,33.43601836,0.06194683,2,,0.124651985,0.12468867,50120.21899,448507.4803,0.286875629,172.2528631,0.1258279,2.21409558,5.395972342,33.63196099,0.061650807,2,,739.408841,0.124586909,0.124586909,0.495978274,1048.244046,4667.179571,0.285964976,174.365424,0.125840145,2.214238883,5.395591855,33.62585304,0.061658897,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Ptpn12,0.638392863,2.543425344,2.486000141,7.069003815,,0.106259426,0.370072787,2.8724297,0.995656293,468.7375466,0.635277798,2.481055693,2.306981192,5.371839928,0.046370052,2,,0.089197706,1.439082407,0.492678742,0.649344338,3.326241454,0.923624265,470.7615988,0.634926338,2.485209694,2.318228677,5.455425832,0.046337733,2,,0.106257568,51.48984603,0.369290875,2.859875555,1,470.8301291,0.6352786,2.481047345,2.306971306,5.371784066,0.046369828,2,,0.094175141,3.100345595,3.100345595,0.498248358,0.699449549,12.68520824,0.24998728,472.8650748,0.637119412,2.487349106,2.321358703,5.483466648,0.046584355,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Fgl2,0.187500001,2.193452386,4.683513989,25.31371637,,0.146118614,1970652172,9996237672,0.263963629,223.874396,0.178832896,1.92680626,4.248766635,21.27674866,0.038901361,2,,2100702.196,0.146111666,0.488682519,8594422.331,22298647.26,0.263876261,225.9669776,0.178821228,1.926769391,4.248855452,21.27775128,0.03890262,2,,0.257928727,0.258220802,4395.734532,25723.07118,0.262046479,225.8777766,0.178470331,1.92626968,4.265549637,21.48290506,0.038088848,2,,17763.78556,0.258094077,0.258094077,0.535085779,3194381136,9999820320,0.262092497,227.9895609,0.178469102,1.92625523,4.265571107,21.48323558,0.038087792,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Pus7,0.830357139,2.040610587,2.113599586,5.130375067,,0.689855289,1989148482,9994824353,0.250599728,571.297123,0.813032332,1.92621677,1.956595638,4.12174079,0.043645188,2,,0.690798575,0.687513039,0.50276701,659.9832516,3324.759288,0.250367608,573.3904965,0.813045139,1.926152622,1.956391247,4.120657947,0.043651631,2,,1.05668381,1.056440494,1312847.556,9207470.806,0.24165741,573.3170508,0.81303908,1.932312444,1.966219165,4.162629036,0.043273905,2,,9999864198,1.056629265,1.056629265,0.508343153,100731.6889,359052.6249,0.241684972,575.4289223,0.813042659,1.932308618,1.966235818,4.162750928,0.043272954,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Nupl2,0.562499997,2.2311508,2.596492464,7.498253022,,0.351651058,1157652661,9989486975,0.211934706,454.2591883,0.553894485,2.130353049,2.539225983,7.255032392,0.072191672,2,,4.446613758,0.326083095,0.508625999,2161488920,9999956313,0.212084217,456.5084004,0.5553258,2.114111941,2.515446197,7.114441987,0.072721643,2,,0.511293445,0.553769206,3.871954322,51.58360561,0.186274232,456.2267823,0.555850873,2.137627201,2.52782263,7.145265592,0.071895331,2,,9941744202,0.557069633,0.557069633,0.491060268,557156799,3210452425,0.208986512,458.3001615,0.553542497,2.13587434,2.550082644,7.31885157,0.071601198,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Abcb8,0.366071427,1.65831881,2.545305548,6.518641906,,0.41187405,1652332800,9987166165,0.16784784,360.1758825,0.350474552,1.527930443,2.429115693,6.165200305,0.060885573,2,,0.411873968,9998184322,0.549316574,1156852077,3841007128,0.167847882,362.2684634,0.350474472,1.527930507,2.4291161,6.165202703,0.060885569,2,,0.65571668,0.643955325,67.26671648,546.721401,0.165657458,362.1879594,0.350046827,1.528599605,2.435617269,6.210121503,0.060293379,2,,21.49142262,0.645042652,0.645042652,0.518718099,2316129613,9974836895,0.163368864,364.2990552,0.350180458,1.528999784,2.434645618,6.20204295,0.060354234,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Tmub1,0.321428577,3.373015943,4.928869312,29.99095717,,0.120150829,1273663934,9995143987,0.357980664,293.8296906,0.309107553,3.056496462,4.453269202,23.83204344,0.067692001,2,,0.120150736,9999673801,0.523894836,577707.6649,2375136.822,0.357979047,295.9222723,0.309107589,3.05649555,4.453267543,23.83202536,0.067692008,2,,1.117439254,0.12429409,3657.992482,31296.9968,0.35535548,295.9196838,0.308929824,3.061990563,4.465315272,23.95853526,0.067719983,2,,0.185675389,0.170912107,0.170912107,0.509830183,170847589.8,1401346228,0.355809201,298.0335173,0.308987053,3.061623967,4.463049473,23.93094746,0.067731571,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Agap3,0.178571433,5.671428679,8.546646516,87.29202239,,0.027839049,3.425337867,55.36972545,0.418502567,157.3358752,0.165506484,4.904217865,7.59122425,67.55595372,0.097867365,2,,0.019009947,0.382900132,0.495439945,26.2664511,331.4946394,0.423830516,159.3972501,0.16526128,4.837208857,7.539190042,66.87174966,0.09792297,2,,7.67298344,0.028094407,4.625398737,83.20459943,0.388072985,159.3991973,0.165831254,4.929288277,7.605185323,67.72162968,0.097927879,2,,0.018405475,0.804137557,0.804137557,0.503852503,155312965.5,1966761363,0.439337891,161.4992851,0.16499136,4.819928162,7.537242756,66.92371968,0.097862653,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Nub1,0.870535723,3.278182285,3.692767426,21.8537352,,0.381018858,2163568187,9973954462,0.496170307,566.2778606,0.863416298,3.160998287,3.012953449,11.95819449,0.106064099,2,,0.279000606,1.310203334,0.463313203,5551261444,9999963065,0.99999854,568.1038291,0.865276849,3.0859656,2.885487328,10.89924525,0.103670215,2,,67.28633698,0.381042961,736133988.2,3412441646,0.496186537,568.3704354,0.863413099,3.161035678,3.013048294,11.95907538,0.106064896,2,,0.265429973,2.178552978,2.178552978,0.523471863,2705613996,9999957870,0.535918399,570.1315837,0.865292201,3.08073134,2.88268751,10.90049193,0.103394762,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Prkag2,0.65178571,2.485200576,2.556329233,7.132132007,,0.306767826,113.6354593,1265.971742,0.235425091,487.6616251,0.632212677,2.335173117,2.42406515,6.228900911,0.039668873,2,,0.304580549,18.66965789,0.513920686,223333848.3,1288443867,0.232150181,489.7524297,0.632501167,2.335688312,2.422691937,6.219029574,0.039714521,2,,0.481182552,0.481202873,4.242375459,67.55067085,0.210753122,489.6899931,0.6335768,2.344498592,2.425636098,6.21821259,0.039614149,2,,704280.033,0.482145892,0.482145892,0.484138225,2880.296553,22391.75672,0.232291814,491.8233164,0.632317935,2.340496167,2.429599847,6.252116183,0.039478069,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Paxip1,0.433035715,2.40201583,2.719059756,7.108406275,,0.118267783,1.406719176,96.49946282,0.15035107,370.4210505,0.407497898,2.235567524,2.680270243,7.013810799,0.025973308,2,,0.118269066,0.118265949,0.504946603,1.406708842,96.49868194,0.150351078,372.5136315,0.407498056,2.23556874,2.680269814,7.013806145,0.025973271,2,,0.202477387,0.201748715,1.466648632,24432.62398,0.146234483,372.4730092,0.407948956,2.238162716,2.6798002,7.005345747,0.025715005,2,,12.85730406,0.201760565,0.201760565,0.507304907,3.265219915,9999976990,0.14706727,374.5892349,0.407983565,2.237824849,2.679318928,7.002672838,0.025761375,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Rbm33,0.633928579,2.929451754,3.379621691,14.6113062,,0.325565831,1899645538,9999080020,0.374407895,476.2698223,0.62179356,2.690364768,3.014046873,11.15573087,0.065677458,2,,0.325561894,0.32557923,0.471890675,76545050.1,402890289.8,0.374414728,478.3624033,0.621790886,2.690340377,3.014045559,11.15576402,0.06567706,2,,0.538423697,0.538421426,1497494318,9973376826,0.361116518,478.2466921,0.620714664,2.71343136,3.059738519,11.50414428,0.06565372,2,,0.332830452,0.530981274,0.530981274,0.528211006,1620155962,9730059066,0.365612693,480.3990581,0.620955303,2.704296054,3.041490718,11.36425932,0.065638375,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Rnf32,0.05357143,3.446428663,12.11658731,161.3770857,,0.031866445,2521348974,9997080807,0.428051079,85.13956975,0.050534958,2.282691419,9.237913923,105.241195,0.083223794,2,,0.031863494,0.031869015,0.51745273,513166.202,2034887.978,0.428014329,87.23215342,0.050534993,2.282698367,9.237919005,105.2412087,0.083223886,2,,0.062790518,0.062895301,33011.11136,73295.29979,0.767121967,87.1812287,0.050154599,2.256948542,9.251192379,105.9536021,0.082611971,2,,193506251.9,0.061982768,0.061982768,0.537364848,46503230.94,101843906.7,0.428283032,89.28178071,0.050491716,2.274066838,9.244689839,105.5686555,0.082887106,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Nom1,0.843750004,2.674768552,3.474658634,19.50684004,,0.559519239,3376061646,9999568271,0.509203293,571.2061201,0.840378145,2.460531051,2.617881265,9.226729457,0.085811139,2,,0.603292356,0.012161733,0.999121432,6857060021,9999562516,1,573.294134,0.840552638,2.449789013,2.59501921,9.051883793,0.085276461,2,,0.627717438,1.958253257,2826720310,9957435230,0.504001566,573.2228774,0.839445955,2.478028958,2.668641417,9.651720413,0.086559087,2,,0.420722113,1.289832373,1.289832373,0.534141442,3425047725,9999853791,0.559336085,575.3342955,0.839936305,2.462231591,2.629180024,9.336016739,0.085762161,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Il6,0.406249997,3.846497311,4.601397196,24.64771135,,0.141836331,1266155590,9999649221,0.377769097,339.0767792,0.391745389,3.252465204,4.136528944,20.59413279,0.07182533,2,,0.141836397,0.14183624,0.484410422,1266055618,9998861555,0.377769232,341.1693602,0.391745527,3.252465912,4.13652844,20.59412607,0.071825339,2,,0.249713961,0.247260357,269.4469817,2503.50428,0.371448375,340.8650624,0.390697051,3.266308455,4.174330216,20.97155019,0.070723117,2,,41031307.71,0.248757754,0.248757754,0.524413472,2058980355,9999847641,0.372334647,342.9722519,0.39063153,3.265847755,4.175151026,20.98174557,0.070701582,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Abhd1,0.473214285,3.809804511,5.01433432,32.56501156,,0.166972026,1576188869,9999580678,0.453400546,377.6228025,0.456054868,3.333803155,3.977322958,19.3597981,0.10696382,2,,0.11825799,0.719574241,0.494739439,20836.76355,104730.4878,0.463154727,379.5115204,0.458582097,3.295775192,3.890231974,18.5050264,0.105738226,2,,5.11103607,0.16748922,390606314.3,2550573293,0.453737008,379.7138068,0.455905136,3.33423605,3.98023379,19.39123562,0.106963159,2,,0.036691484,1.229892669,1.229892669,0.886050208,4653724020,9999994357,1,381.2192037,0.459960703,3.215157046,3.773058406,17.45467821,0.102830963,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Gtf3c2,0.732142861,2.35322302,2.752701317,8.840225637,,0.613785534,2918191098,9999724969,0.350015949,532.8779621,0.719395746,2.043680994,2.301731104,6.329309355,0.073393724,2,,0.613786071,0.613783166,0.47657123,8229086.767,28198629.66,0.350014838,534.9705439,0.719395562,2.043681928,2.301731793,6.329312021,0.073393729,2,,0.981558687,0.981549906,1672585570,7307651905,0.344361522,534.3102456,0.717049879,2.054078216,2.338248418,6.568329583,0.070595897,2,,9999856373,1.000993077,1.000993077,0.533889976,25537.27619,23170.34878,0.86007509,536.5334851,0.712964074,2.039601662,2.345105287,6.64898262,0.07020699,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Eif2b4,0.803571427,2.840873013,2.160242396,4.15181961,,0.197814325,1.946724746,75.17247282,0.19117238,529.532554,0.775315023,2.67711425,2.129034715,4.10095056,0.126953091,2,,0.197813388,0.19781506,0.502636134,1.946685785,75.16895613,0.191172748,531.625135,0.775313568,2.677114816,2.129038069,4.100967896,0.126953014,2,,0.328764679,0.328770314,1.511250314,82.28669213,0.185968798,531.2913796,0.776446256,2.685551191,2.130421071,4.094185346,0.126594671,2,,51342.11165,0.328769,0.328769,0.501576494,3.013089225,82.28726108,0.18596891,533.403247,0.776445676,2.685547401,2.13042195,4.094193675,0.12659461,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Ift172,0.321428577,2.261904793,3.481998661,14.33884559,,0.112715622,0.871237409,11.44693586,0.245090948,314.5918428,0.315994985,2.17434196,3.262965247,11.86978671,0.032309072,2,,0.092505755,1.294080928,0.497343269,1.604815998,13.99729321,0.235593066,316.6312485,0.315547212,2.173245236,3.270155495,11.95191985,0.03163328,2,,224.4046141,0.112714804,0.870785441,11.44747333,0.24507735,316.6844237,0.315994964,2.174341632,3.262963048,11.8697654,0.032309105,2,,1.092435766,0.162452858,0.162452858,0.496192358,1.299227434,10.83587398,0.28274216,318.7624041,0.315696347,2.17272549,3.264879189,11.89911715,0.031853382,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Slc4a1ap,0.616071433,3.137551792,3.965887864,22.02048848,,0.333024394,2564049603,9999361005,0.474902082,468.9052884,0.610112206,2.73286955,3.229760656,13.64852989,0.0918036,2,,0.333024141,0.333024637,0.506516465,194945967.4,760256869,0.474901744,470.9978694,0.610112139,2.732869421,3.229760767,13.64853107,0.091803596,2,,0.556402829,0.556843315,1728165.681,8256098.388,0.46391959,470.4932845,0.607913946,2.761609436,3.307677931,14.3702879,0.09099043,2,,167560616.5,0.55655906,0.55655906,0.534769723,3917949549,9999828494,0.464460419,472.6051482,0.607955926,2.761900232,3.307725409,14.37025437,0.090995951,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Rbks,0.116071431,2.499313237,7.286359836,66.61361838,,0.086610378,2802783723,9995472228,0.378305044,157.2305658,0.111941794,2.095805888,5.932074257,43.72155235,0.053485243,2,,0.086610523,1371036580,0.573364253,1018008065,2081603386,0.378302434,159.3231468,0.111941846,2.095804815,5.932071347,43.72151402,0.053485237,2,,0.16032373,0.159869286,1258516.841,4903091.6,0.375324898,159.2669421,0.111703337,2.09479808,5.95942729,44.20763144,0.053225285,2,,3140777483,0.160106394,0.160106394,0.520004438,4935796283,9992493462,0.375512158,161.3788086,0.111691566,2.094673985,5.959612466,44.21129906,0.053221679,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Yes1,0.294642857,2.311417751,3.649252551,13.79942758,,0.209115391,1789391593,9997300374,0.268358502,301.9744198,0.277158955,1.942729471,3.346797265,12.65496269,0.110745786,2,,9998024200,0.209116374,0.495732505,37721323.12,106273218,0.268358334,304.0670008,0.2771594,1.942727476,3.346792935,12.65493166,0.110745836,2,,0.358011996,0.357994557,1013320194,6708815586,0.268677735,303.7458448,0.276176384,1.940300647,3.363795502,12.82004453,0.109497016,2,,1254038.748,0.357999779,0.357999779,0.525377577,2875016034,9999910737,0.268685498,305.8577131,0.276173466,1.940305405,3.363821211,12.82025343,0.1094966,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Depdc5,0.638392863,3.31265615,3.369929125,13.88315159,,0.218053818,6.63281943,63.48416873,0.3236773,462.4382059,0.621480454,3.118377382,3.112121865,11.23284515,0.060266923,2,,0.932849907,0.166987846,0.532773921,1578507866,9999806748,0.350981937,464.4841297,0.6208143,3.094459161,3.095457253,11.15036842,0.0596844,2,,0.218145297,7.576068713,6.317529292,62.29206027,0.323307881,464.5307247,0.621488296,3.118602056,3.112310371,11.23406682,0.060270286,2,,0.151282167,1.176194044,1.176194044,0.501211298,13.39324204,110.4113933,0.336363587,466.5955986,0.621370617,3.095161285,3.091371265,11.11388288,0.059740535,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Whsc1,0.82142857,3.428571429,2.889616918,9.867813545,,0.218728001,2.445209129,33.18338049,0.303538382,531.0536354,0.807963684,3.334829131,2.728637555,8.305602355,0.129879896,2,,1.3482517,0.17743377,0.512884611,5.609593098,50.23722015,0.307172592,532.9181033,0.807651591,3.309793266,2.71403268,8.25774546,0.129375483,2,,0.218726243,288.0082797,2.443302579,33.18308834,0.303536767,533.1462164,0.807961814,3.334833748,2.728640335,8.305614328,0.129879856,2,,1.208904761,0.302929933,0.302929933,0.486414861,3.685602367,39.15406007,0.30482437,535.1442703,0.807801504,3.321749879,2.717373048,8.249267051,0.129677475,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Gm1673,0.357142857,2.167857157,3.132221,11.26036192,,0.158015078,2.525535373,64.27906583,0.134007703,339.7563374,0.352858728,2.114054427,3.036023079,10.19097894,0.052678677,2,,16.59913926,0.157348574,0.498851504,5.206486735,62.98918904,0.13523612,341.8494624,0.352870065,2.11387381,3.035414615,10.18634119,0.052670062,2,,0.269134297,0.269143114,1.937394416,63.81584725,0.129840925,341.8374456,0.353006559,2.115695918,3.035758834,10.17783672,0.052689717,2,,30.50362341,0.26906558,0.26906558,0.505748673,4.088512084,68.02567107,0.130103267,343.9493713,0.353004213,2.115686919,3.035772929,10.17805263,0.052688775,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Zfyve28,0.02232143,3.37767857,13.77257787,194.320575,,0.002949455,0.847777881,515524.6864,0.210805657,37.28156404,0.015996402,2.628443466,14.93126172,242.2813916,0.04830772,2,,0.002994642,0.002912591,0.488631699,0.848757506,602349.5094,0.210785821,39.37414585,0.016002649,2.628128501,14.92805037,242.1835843,0.048312913,2,,0.003122259,0.049390552,0.843167126,9981982171,0.210864714,39.373067,0.015993285,2.628224323,14.93355614,242.3642787,0.048292419,2,,511.0662102,0.005874675,0.005874675,0.50203912,1.683100994,689932.4423,0.210851914,41.48483431,0.015994581,2.627977621,14.93281389,242.3458337,0.048293357,2,,,,,,,,,,,,,,,,,,,,,,,,,,
