name,mean,fano,skewness,kurtosis,telegraph,la,ga,v,p_telegraph,AICc1,mean1,fano1,skewness1,kurtosis1,HD1,type1,cross-talk,la1,la2,q1,gamma,nu,p+crosstalk,AICc2,mean2,fano2,skewness2,kurtosis2,HD2,type2,p+threestate,lam1,lam2,gamma,nu,p,AICc,mean,fano,skewness,kurtosis,HD,type,p+threestate-crosstalk,lam,kappa1,kappa2,q1,gamma,nu,p,AICc,mean,fano,skewness,kurtosis,HD,type,p+positive,lam,gamma,v,mu,p,AICc,mean,fano,skewness,kurtosis,HD,type,p+negative,lam,gamma,v,nu,p,AICc,mean,fano,skewness,kurtosis,HD,type
Ucp2,1.893617019,2.454697594,1.506922641,2.432019706,,1.046156922,1370533342,9996498026,0.268693815,707.8760196,1.874553263,2.361297792,1.422609646,1.905953513,0.125292881,2,,1.04615739,1.046155971,0.502146558,1370611294,9997072212,0.268693738,709.9871106,1.874553158,2.361297785,1.422609603,1.905953276,0.125292876,2,,1.624642013,1.442232284,129.522843,1407.79626,0.260784001,709.8155024,1.879942722,2.368372915,1.423166344,1.890640034,0.125324769,2,,1.046161254,496106001.3,496106001.3,0.569531656,216951967.3,681174985.9,0.268694394,712.1215287,1.874549966,2.361294772,1.422612198,1.905967097,0.125292718,2,,1.04616202,138778.2255,1012223.17,1.00E-10,0.268694553,709.9871179,1.874552773,2.361293624,1.422611757,1.905967906,0.125292816,2,,1.046156964,1370877666,9999010626,1.22E-06,0.268693791,709.9871106,1.874553338,2.36129772,1.422609557,1.905953187,0.125292882,2
Ufc1,4.010638303,3.24930866,1.425525781,3.701148427,,1.035895708,3.001371157,31.64999765,0.491816446,940.4723724,3.98748474,3.278017454,1.11854726,1.05556922,0.201196094,2,,3.430419268,0.874578791,0.510051293,4.943555418,18.50314252,0.969975489,941.0623399,3.977301906,3.267039327,1.102944851,1.036693979,0.198296437,2,,1.035895001,1667.388543,2.999498476,31.65903316,0.491675309,942.5834635,3.987485533,3.278018347,1.11854698,1.055567848,0.201196121,2,,3.811894895,0.558494771,0.558494771,0.030750386,30.43451844,48.75957992,1,938.846238,4.024547819,3.077107284,1.007931339,0.93772032,0.189078805,2,,90.43743237,12362.57051,83.45099924,171.579178,0.401456995,938.9483876,4.012468288,3.103528582,0.951735379,0.635228302,0.189813858,2,,0.837956536,1.434561095,101148378,3397317.295,0.999999377,940.293209,3.982135808,3.237911733,1.095404338,1.04209979,0.19692258,2
Ufd1l,1.702127667,2.360372347,1.704087585,2.998255623,,1.1577428,2299879058,9997612875,0.3464381,676.2350429,1.642843942,2.127471713,1.418577909,1.815834637,0.145842479,2,,1.412714561,0.879008594,0.713186892,2405399124,9999667663,0.347790385,678.3441137,1.643445548,2.125943866,1.412851285,1.796049869,0.145886328,2,,2.931212387,1.337231836,147449.0623,817083.2704,0.34542293,678.2914784,1.640198178,2.12973986,1.433040528,1.869997057,0.145467166,2,,0.914772866,2.352853446,2.352853446,0.535652013,2067937685,9999977380,0.347787465,680.4106181,1.642080975,2.126962384,1.419643545,1.822460592,0.145580029,2,,1.157743009,54390706.28,236437273.9,1.00E-10,0.346438114,678.346134,1.642844032,2.127471585,1.418577823,1.815834407,0.14584248,2,,1.157742665,2299990030,9998098545,2.23E-06,0.346438047,678.346134,1.64284399,2.1274718,1.418577878,1.815834419,0.145842482,2
Ufsp2,2.329787251,7.181628302,2.618170118,8.360456088,,0.232636234,2.431850382,59.78384805,0.444376297,697.7425574,2.257997456,7.186593402,2.424983402,6.152186781,0.179540268,2,,1.242423721,0.186091651,0.512122945,4.539521172,77.30753111,0.445173803,698.4951995,2.264466466,7.007968568,2.372401012,5.93763817,0.175925746,2,,0.232640408,486.1856537,2.430714493,59.78470856,0.444368348,699.8536484,2.258006243,7.186532106,2.424972503,6.152141136,0.179540239,2,,1.021924972,0.061716513,0.061716513,0.030140917,37.77857768,185.9608378,0.922555212,699.1404335,2.250898154,6.548109667,2.300362262,5.792217669,0.169431863,2,,1.067572587,1075.96956,235.518735,4.713082789,0.476145736,698.5763123,2.292766724,6.85021621,2.264454812,5.312056226,0.175163746,2,,0.205659033,0.000600823,218.2372515,0.488771216,0.473642726,698.8148803,2.263798866,6.93775871,2.339232427,5.734260249,0.17589872,2
Uggt1,2.946808513,3.251747457,1.132163159,0.704906611,,0.523139042,1.035556387,15.62324873,0.560603926,838.1626111,2.880329484,3.152721634,1.043267567,0.342467625,0.156140684,2,,1.904566056,0.452089369,0.49781747,1.787689668,33.30460357,0.308252467,839.6223207,2.88431573,3.161962804,1.048239977,0.362527724,0.155291559,2,,0.544536872,16.11043068,1.099716546,28.55895681,0.319638023,840.192044,2.885748785,3.152520371,1.050876172,0.361339971,0.156564766,2,,1.259302841,0.319320019,0.319320019,0.076155657,2.04163233,10.25164356,0.999981261,841.2949671,2.886782184,3.082649055,1.029912601,0.375389119,0.152193171,2,,1.079048069,134.6313613,75.16117005,2.152428697,0.330081667,839.1122758,2.887342846,3.114092635,1.025652867,0.346702761,0.152891893,2,,0.479317604,1.34E-07,39.93828857,0.082789084,0.302328976,839.6749761,2.882063353,3.162615996,1.052400953,0.373855615,0.155388389,2
Uhrf1,6.202127677,3.044870634,1.435503947,2.830402317,,3.295692749,2603327954,9999979549,0.490483796,1036.686355,6.145994897,2.761234485,0.967345095,0.915981539,0.185446287,1,,3.295691244,3.295692685,0.493085704,2603239740,9999632692,0.490484227,1038.797446,6.145993935,2.761234674,0.967345263,0.915982037,0.185446275,1,,4.976443168,4.976440758,1958805308,9998641758,0.48915256,1038.262473,6.135732172,2.774554244,1.003298365,1.010695244,0.184993582,1,,9999182288,4.976441991,4.976441991,0.516919909,261951137.9,691183219.6,0.489152704,1040.396891,6.135732498,2.774554287,1.003298328,1.01069509,0.184993587,1,,3.313711037,38462738.9,71989038.57,1.00E-10,0.999999963,1038.855863,6.138994738,2.753885951,0.968751167,0.923954191,0.185160649,1,,3.295565177,31284431.41,120244872.7,0.394924631,0.490202074,1038.797451,6.14601354,2.761279665,0.967337027,0.915930458,0.185447984,1
Uhrf1bp1,1.414893623,2.923452253,1.522959286,1.69685442,,0.251977487,1.256387818,161.1419656,0.171685175,598.5957131,1.399793978,2.854373541,1.467568881,1.362853619,0.101147945,2,,0.251976086,0.251978734,0.501855744,1.256395653,161.1477963,0.171685009,600.7068042,1.399793611,2.854372736,1.467568823,1.362853707,0.101147926,2,,0.403991393,0.403992014,0.968568343,369.784703,0.166924871,600.5632624,1.400809557,2.855800165,1.462200809,1.331934562,0.100677194,2,,1406.541655,0.403994105,0.403994105,0.516020685,1.877852488,369.2051617,0.166925632,602.6976805,1.400812672,2.855799116,1.462195375,1.331914234,0.100677246,2,,0.251873717,1.260897814,161.7085356,0.000112822,0.171703586,600.7074904,1.399750328,2.854346212,1.467620455,1.363112852,0.101148953,2,,0.251872193,1.281860726,178.8591805,1.08E-10,0.171518715,600.7069055,1.39988916,2.854352833,1.467345165,1.361973867,0.101149694,2
Ulk1,2.117021279,2.62167219,1.011883652,0.271873744,,0.328402251,0.546134925,37.94751798,0.179785711,723.7116081,2.100837472,2.586705481,0.972784745,0.057174453,0.089129937,2,,55.08386585,0.323379362,0.500439653,1.048808834,35.61526433,0.182454778,725.8236428,2.100686945,2.586591313,0.973924347,0.062796466,0.089162581,2,,4.095778858,0.328575012,0.496136761,37.08309073,0.180129874,725.8226476,2.100819792,2.58669048,0.972778569,0.057169545,0.089128224,2,,1.555079829,0.46670323,0.46670323,0.497824012,0.739836532,42.16047199,0.178682331,727.9609892,2.100812359,2.586707846,0.973114031,0.058679139,0.089157354,2,,0.327380268,1.216767916,5.793959543,0.448657675,0.906023784,726.2565683,2.087118705,2.584100277,1.011848419,0.22258322,0.090447218,2,,0.357290641,0.088960111,614.528827,0.034366876,0.165165686,725.8458683,2.10089795,2.581361955,0.96490439,0.0268653,0.08890805,2
Umps,10.94680855,5.297117618,0.564795387,-0.167055843,,0.963367413,1.260792949,53.50062408,0.469645464,1260.254431,10.80600922,5.355878225,0.483548351,-0.606031405,0.236910487,2,,1.91996181,0.214337587,0.976351871,3.106498302,31.99205317,1,1257.523562,10.80256387,5.169918444,0.507285879,-0.400901158,0.22886356,3,,0.96336149,157029.5694,1.260778009,53.50187869,0.469634531,1262.365522,10.80600771,5.355897077,0.483548464,-0.606034641,0.236910611,2,,1.90199503,0.318855937,0.318855937,0.016351005,3.101947702,31.99091169,0.99999996,1259.648399,10.80250235,5.169504713,0.507360067,-0.400346572,0.228843451,3,,3.86378938,1457.493649,237.0649435,6.990301165,0.457695398,1258.16264,10.80972939,5.161350239,0.475899322,-0.436306128,0.229404911,3,,0.845375954,0.000442483,31.50239628,0.104020821,0.996947244,1260.73123,10.77793185,5.317534605,0.493618048,-0.541183415,0.234433887,2
Unc119b,1.202127658,2.08105818,1.375540459,1.255566306,,0.413018389,1.808688786,79.47214064,0.150815,571.663418,1.184332773,2.037144967,1.373762408,1.27045305,0.091635982,2,,90.21740084,0.41299361,0.498708492,3.680601005,81.03899948,0.150850036,573.7746114,1.184333717,2.037142564,1.373752681,1.270420055,0.091636063,2,,0.633867085,0.6399808,1.313779704,98.80625387,0.146562144,573.6527445,1.184904845,2.040577506,1.374001798,1.262874825,0.091371404,2,,3894.102535,0.636877994,0.636877994,0.501311635,2.621779462,98.90373158,0.146558026,575.7871581,1.184912304,2.040578323,1.37398532,1.262809828,0.091371566,2,,0.184272219,1.885855507,24.16009822,2.016799593,0.204912287,2.00E+30,3.659201443,0.880109548,0.288223161,-0.520848613,0.552657385,2,,0.385134593,0.389341048,176.4126719,0.09606107,0.149636923,573.8343932,1.185552743,2.034179273,1.367059262,1.248692522,0.091753318,2
Unc5b,1.074468087,2.262165582,1.628028179,2.187132393,,0.365623234,2.16232937,70.35185386,0.165595244,539.8507568,1.052452204,2.187194026,1.580046169,1.954366241,0.046584715,2,,0.365621021,0.365626096,0.498338293,2.162330631,70.35231449,0.165595236,541.9618479,1.052454691,2.187193745,1.580042973,1.954353283,0.046584716,2,,0.57343311,0.566766842,1.656461169,90.25490275,0.159865871,541.9244332,1.053089178,2.190832938,1.580467368,1.946599193,0.046542578,2,,57.3114228,0.561593538,0.561593538,0.519180735,3.770815422,138.0018124,0.15913881,544.0610002,1.053572383,2.190440451,1.578784764,1.939898788,0.046589449,2,,0.364869356,1.961081829,60.14074217,1.00E-10,0.166220402,541.9626116,1.052483127,2.1872818,1.57996493,1.954008454,0.046586798,2,,0.34338107,43561691.53,9998900462,0.85313448,0.189021565,542.050447,1.049801773,2.181597019,1.58540451,1.991213342,0.046579282,2
Ung,2.702127658,2.833305427,2.006566601,6.152770159,,1.725004274,3276064108,9998095483,0.513378785,809.8404105,2.689304856,2.506877231,1.453914362,2.655034538,0.156152855,1,,1.724995597,1.72501611,0.535691545,3274898552,9994498257,0.513380315,811.9515015,2.689303466,2.506875897,1.453914435,2.655035794,0.156152787,1,,2.631024614,2.631022601,2475919352,9999530578,0.508496715,811.0000719,2.683213961,2.537563473,1.508789517,2.896353482,0.155670485,1,,23358.92234,2.63510673,2.63510673,0.42697548,9999814380,8751525446,0.999999999,813.1471385,2.682014555,2.535035593,1.50870435,2.897960232,0.155572746,1,,1.726278211,5652892087,8849400095,1.09E-06,0.999886878,811.9566491,2.688759335,2.505736727,1.453857005,2.65557833,0.156107356,1,,1.725004339,3276530403,9999504252,0.002476931,0.513379569,811.9515015,2.689305209,2.50687735,1.453914282,2.655034093,0.156152867,1
Upf1,2.159574484,5.874908288,1.552667379,1.369499651,,0.046947201,0.134944405,2291132.464,0.197713304,586.6759739,2.119388325,5.556848316,1.35935243,0.481710512,0.143361679,2,,0.02538024,0.936226837,0.491731725,0.125185495,10.57065424,0.707576319,581.8257566,2.106599981,5.6067226,1.421586621,0.756263449,0.128222746,3,,0.029854265,1376.382514,0.071435262,17.79881837,0.408429886,582.6191394,2.112216052,5.570714792,1.402335562,0.690570104,0.129815061,3,,0.508643596,0.039460439,0.039460439,0.453095719,0.101403454,9.029749534,0.816771909,584.0868423,2.113123836,5.57713504,1.408146392,0.714400717,0.128303253,3,,0.907844486,6556.868888,56.17993067,185.601898,0.340948157,577.901928,2.097183917,5.645641881,1.477475165,1.008141253,0.117518632,3,,0.029901245,0.000290899,7.373581649,0.010695804,0.99999811,582.5519083,2.110374224,5.576525599,1.405987633,0.702471959,0.129718713,3
Upf2,2.340425539,4.114119935,1.578000509,2.415259003,,0.177514109,0.332796805,8.212424449,0.808619263,734.2909623,2.301086008,3.839583384,1.208339297,0.566255287,0.183891821,3,,1.446233272,0.159616551,0.494340756,0.618491982,7.82133261,0.936405706,734.5707789,2.296646097,3.900209974,1.254872023,0.727963642,0.18286494,2,,9999989202,0.212811182,0.46894483,24.40491971,0.29959263,736.9039198,2.266539484,3.938784984,1.301783648,0.858947961,0.188069839,3,,0.156883175,2.519666594,2.519666594,0.498829317,0.629427662,14.54276291,0.51807696,736.1400194,2.296083469,3.92613158,1.270165617,0.780279284,0.18256298,2,,23.14361892,12953.22332,49.23361459,371.0717701,0.356982184,728.3299954,2.318978124,3.842191191,1.237005335,0.768348209,0.169969075,3,,0.184337713,1.00E-10,7.88616602,0.085330984,1,735.575259,2.284875493,3.913335967,1.270195911,0.767441892,0.184944856,2
Upf3a,2.765957452,4.072504096,1.342986148,1.453964147,,0.344865,0.833930925,21.3682938,0.442501727,804.7692163,2.749550777,4.019592091,1.266768124,0.908116734,0.155862927,2,,0.265898523,0.805189395,0.494443038,1.031769199,10.43937396,0.945384431,806.7654049,2.748735176,4.009459654,1.271442605,0.946220921,0.155736483,2,,0.348509615,3.068006577,0.74155876,10.9379264,0.852147169,806.8723698,2.749944089,4.021073327,1.265371534,0.898821498,0.155803021,2,,0.248243359,1.278466491,1.278466491,0.491546599,0.885873596,10.47578699,0.923470269,808.8004721,2.749522815,4.008714187,1.269786185,0.938050783,0.1554784,2,,0.344857318,0.833874602,9.455164667,2.43E-10,1,806.8804107,2.749538153,4.019543251,1.266752535,0.90807437,0.155861052,2,,0.338835436,0.716306999,17.18471833,0.013212746,0.565548303,806.8841145,2.74694357,4.015436873,1.268647633,0.920501029,0.15581991,2
Upp1,15.28723415,7.626475013,0.908021303,0.917781297,,1.242195646,3.11907739,108.2808655,0.492855101,1391.766674,15.14094248,8.037953469,0.789902256,0.076375129,0.28690151,1,,0.45064142,4.347655756,0.028379853,32097.03703,140570.1286,1,1382.123755,15.13031192,7.217221963,0.733558262,0.345643218,0.266659711,3,,3282.352983,1.242192005,3.117878632,108.281922,0.492849042,1393.877765,15.14093835,8.037961114,0.789901604,0.076372261,0.286901508,1,,0.462533466,6.793159348,6.793159348,0.961170381,194292.7761,1090433.343,1,1383.93511,15.11609186,7.213226461,0.746897967,0.394767655,0.266142958,3,,423699.2061,320858446.3,548.6873527,619753.0162,0.509548432,1387.365657,15.24163598,7.437599041,0.62859419,-0.078376339,0.27388368,3,,1.038917583,1.00E-10,122.3175868,0.316074254,0.976778006,1390.407326,15.08971705,7.794847375,0.75658707,0.092993293,0.28075922,1
Uqcr10,18.05319155,4.561422523,0.601926933,0.05424563,,3.791546454,23.52996242,292.5825739,0.453596571,1350.545556,17.64420264,4.430092388,0.525852096,-0.285050683,0.278943154,1,,43.17403812,3.794738133,0.506088617,101.5652173,622.4624771,0.456332224,1352.644379,17.64095353,4.431136337,0.528199333,-0.28182088,0.278883263,1,,5.053900262,5.053910855,8.011537051,172.2559313,0.444999779,1352.508257,17.65845527,4.450097986,0.526015131,-0.298652675,0.279204476,1,,28249.73336,5.053963071,5.053963071,0.520170146,15.40670763,172.3073236,0.444999951,1354.642675,17.65844982,4.450092398,0.526018127,-0.298648137,0.279204284,1,,3.791531408,23.52905254,292.5737817,6.29E-09,0.453596492,1352.656648,17.64420459,4.43009249,0.525850997,-0.285051781,0.278943188,1,,3.976502514,928.851282,10367.68065,2.005671567,0.463306513,1352.708426,17.62620811,4.440931837,0.540559372,-0.27254271,0.27870715,1
Uqcrc1,16.96808511,5.481444717,1.067888501,2.553290184,,3.155180398,23.38550996,274.4318133,0.520151791,1365.640506,16.91729525,5.485144697,0.856608234,0.714420135,0.29666576,1,,3.981324344,0.145371451,0.999529668,2315221064,9998369902,1,1364.446874,16.90559425,5.373925559,0.873768614,0.882043439,0.29209575,3,,3.155169007,742.941092,23.28268499,274.3884193,0.520158751,1367.751599,16.91730797,5.485154485,0.856607098,0.714414962,0.296665973,1,,0.720803162,5.533754148,5.533754148,0.98847381,29.07357509,202.2217848,1,1367.823769,16.98317379,5.516218786,0.87667581,0.831940536,0.296110366,1,,8.047315271,1766.230924,854.6303469,1.909386055,0.538886648,1367.445818,16.93334397,5.407534085,0.79625941,0.574583099,0.295981819,1,,2.744999551,625.0315634,10687.92881,10.12369737,0.579568149,1367.431222,16.93247575,5.404016701,0.79381146,0.569685759,0.295930914,1
Uqcrc2,5.531914896,2.525777428,1.62258089,6.065575174,,3.858943044,3876356473,9999551214,0.555719432,991.760579,5.524702271,2.414393677,1.0140748,1.340185843,0.176667945,1,,5.59121847,3.049884176,0.627122651,74448.41447,96564.64035,1,993.8002176,5.526968114,2.379887087,0.982853004,1.248976123,0.174812956,1,,4.14504248,13.99300988,1013043.963,1988695.65,0.881205383,993.8101415,5.523372141,2.418577717,1.032479367,1.4078087,0.177200301,1,,3.054581006,8.954747641,8.954747641,0.502476561,5644074963,9986715610,0.859994016,995.8021293,5.524450348,2.412082227,0.99859697,1.295653473,0.17583625,1,,3.858793912,107058.6923,275795.6263,1.00E-10,0.556517476,993.8718221,5.524696023,2.41438601,1.014058386,1.340124116,0.176667282,1,,3.858939702,3875381130,9997001461,0.050515455,0.555721758,993.8716701,5.524701951,2.414394782,1.014075116,1.340186487,0.176667972,1
Uqcrfs1,6.734042549,2.502924283,0.398321557,-0.4533181,,1.42050253,1.265860752,43.10471089,0.300836509,1051.217873,6.664553423,2.489166257,0.360244786,-0.555664615,0.16710165,1,,2.210357714,0.580596765,0.931457803,1.773061345,13.30381339,1,1052.762953,6.689401138,2.491526091,0.378842735,-0.464018015,0.164531625,1,,1.420348096,147.2579036,1.25330841,43.09667073,0.300850437,1053.328967,6.66450526,2.489244772,0.360245143,-0.555678744,0.167101555,1,,1.157661999,4.725819905,4.725819905,0.497224905,1.558399912,46.2356118,0.298980634,1054.900391,6.665177006,2.48556487,0.356210565,-0.541727202,0.165836845,1,,1.464082591,80.74533124,90.09482603,1.20965817,0.319280067,1052.174703,6.662376894,2.448462636,0.3504379,-0.477976044,0.163455375,3,,1.260999742,0.015224818,52.53124554,0.053101848,0.294482748,1052.937927,6.663488783,2.489529279,0.361724487,-0.545456242,0.166350662,1
Urod,2.861702132,6.465435445,1.615397758,1.846225984,,0.155602043,0.521723987,12.29893782,0.990198151,738.162621,2.695454993,6.317787009,1.538228457,1.306708379,0.23317852,2,,0.065312504,2.208485621,0.055888713,9.678438073,110.9787553,0.371263807,733.3221547,2.729464485,6.091105541,1.513029847,1.362389434,0.225317757,2,,0.156954251,64609.88653,0.533392316,31.46635167,0.391778848,740.2163386,2.696444317,6.338163647,1.543537226,1.322492051,0.233081538,3,,0.122095392,2.170049182,2.170049182,0.500984072,0.818504811,13.3675657,0.99551225,739.4952473,2.694624247,6.258764984,1.539620263,1.357720825,0.229241191,2,,0.283071229,213.473596,103.9106432,2.548361587,0.398220502,734.62043,2.742181253,6.083799864,1.476508849,1.203665288,0.22757506,2,,0.14984381,0.012676765,36.82627276,0.025761062,0.377064264,738.840302,2.674100806,6.326668341,1.570866764,1.446919991,0.230611424,2
Usmg5,25.29787246,6.801370623,0.352484128,-0.081770681,,1.840556937,2.330083957,119.0870765,0.478743426,1504.051003,24.93819126,7.082769891,0.3107291,-0.613471186,0.361552598,1,,3.290630854,0.160636447,0.996535821,7.810068961,87.68339642,1,1496.072865,24.3546951,6.887920917,0.345686481,-0.296437201,0.346085783,3,,1196.247432,1.840511822,2.326406049,119.0832105,0.478749847,1506.162095,24.93798817,7.082802818,0.31072706,-0.613476481,0.361552244,1,,1.505844704,7.074223933,7.074223933,0.50849294,3.083545546,129.5735261,0.475257755,1505.044285,24.88457138,7.035411276,0.290714873,-0.571564498,0.358865469,1,,51.95253392,49670.92005,615.1333347,88.84924441,0.497641872,1497.20202,25.05037991,6.654770652,0.18880756,-0.451104762,0.351520821,3,,1.53564594,4.46E-06,149.092884,0.041425801,0.471086345,1502.988749,24.89297178,7.007639271,0.29747955,-0.565284075,0.358580946,1
