name,mean,fano,skewness,kurtosis,p+telegraph,la,ga,v,p_telegraph,AICc1,mean1,fano1,skewness1,kurtosis1,HD1,type1,p+cross-talk,la1,la2,q1,gamma,nu,p_cross-talk,AICc2,mean2,fano2,skewness2,kurtosis2,HD2,type2,p+threestate,lam1,lam2,gamma,nu,p,AICc,mean,fano,skewness,kurtosis,HD,type,p+threestate-crosstalk,lam,kappa1,kappa2,q1,gamma,nu,p,AICc,mean,fano,skewness,kurtosis,HD,type,p+positive,lam,gamma,v,mu,p,AICc,mean,fano,skewness,kurtosis,HD,type,p+negative,lam,gamma,v,nu,p,AICc,mean,fano,skewness,kurtosis,HD,type
Angel1,0.147321429,3.15570892,6.735506343,53.62587747,,0.065450777,1477800384,9998866984,0.348989782,172.7578188,0.139348542,2.644290775,6.008987471,43.52968745,0.062409783,2,,0.065452513,0.065443848,0.4931267,5278293.665,35717881.57,0.348967996,174.8503998,0.139350037,2.644336078,6.00897575,43.52925472,0.062410411,2,,0.121513334,0.121526855,305177403.6,2260225183,0.346348674,174.775534,0.139098231,2.644948253,6.032952949,43.90892488,0.062064516,2,,1411785821,0.121519908,0.121519908,0.529886507,2547191430,9996386392,0.346349394,176.8874014,0.139098071,2.644949026,6.032957366,43.90898823,0.062064499,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Pomt2,0.388392864,3.048388843,6.046443801,47.39185572,,0.365384892,5271053630,9986932947,0.561032826,366.4653427,0.387818544,2.047690915,3.41113463,16.13037664,0.131603561,2,,0.36538979,0.365389805,0.544686492,9403825032,9995985289,0.999985645,368.5579529,0.387816499,2.047672527,3.411122691,16.13028601,0.131602939,2,,0.619663685,0.619659135,6625844.406,12483212.86,0.663819126,367.3963949,0.386690236,2.056108837,3.486781441,17.05994238,0.12939535,2,,195234.1293,0.619664884,0.619664884,0.999999814,7987998526,9990077861,1,369.5082771,0.386688948,2.056099837,3.486776961,17.05991247,0.129395028,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Gstz1,0.861607147,3.73424787,4.99770702,37.98349434,,0.446768401,2978675166,9998664975,0.574538719,569.1833719,0.860368858,2.904545093,2.978289874,12.49260565,0.08157104,2,,9794145477,0.446738059,0.449522605,2125595.751,3926705.177,0.574719842,571.2759684,0.86036155,2.904651438,2.978366331,12.493171,0.081573097,2,,0.734327649,0.734204923,4919699.038,12718996.72,0.906464843,570.4056806,0.858314187,2.954943821,3.099453827,13.67720019,0.081200639,2,,3923327144,0.734263059,0.734263059,0.409683899,1600951849,1537109563,1,572.5175492,0.858334617,2.954995864,3.099447108,13.67707892,0.08120239,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Tmed8,0.410714285,2.045807452,2.820291603,8.747145904,,0.231536633,3.559579764,48.60287749,0.164542697,376.5153737,0.395144944,1.912338065,2.646477695,7.373413842,0.044472105,2,,0.233408667,10.15236458,0.507689217,17451.87066,128839.1249,0.174507891,378.6142826,0.394997819,1.911499567,2.646638151,7.376141725,0.044450215,2,,1.31929679,0.242488928,2.973514191,47.99955298,0.161433886,378.6061946,0.395210788,1.913538997,2.648154939,7.382594309,0.04452914,2,,52531.92838,0.383246254,0.383246254,0.50536627,5.370777758,49.44703441,0.157993155,380.7199325,0.395324542,1.915214774,2.650120005,7.392101546,0.044644664,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Flrt2,0.727678572,2.419560707,2.92697226,10.57571362,,0.613315853,3279001569,9998015338,0.389789906,531.0065201,0.719851236,2.091331445,2.409074749,7.27269629,0.087298253,2,,0.613316116,0.613315494,0.492512135,3279637362,9999936764,0.389790585,533.0991011,0.719851194,2.091331495,2.409074886,7.272697214,0.087298251,2,,0.984356905,0.984347057,2500089008,9768183419,0.379322763,532.3095239,0.717549581,2.106775027,2.457508069,7.616827498,0.084768202,2,,9940826228,0.984349859,0.984349859,0.484204378,4244663388,8030319058,0.379320716,534.4213913,0.717548273,2.106775466,2.457510701,7.616844638,0.084768167,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Spata7,0.10267857,1.679930109,4.789282235,25.05245604,,0.053681795,1.185466416,142.8146234,0.079831644,151.4133512,0.096901497,1.561369757,4.647892774,23.63245609,0.019481615,2,,19.91002526,0.052632179,0.498539128,2.756364887,1408651281,0.078679315,153.5063813,0.096951198,1.561815773,4.646007344,23.60585153,0.019565161,2,,56.60859143,0.058357611,2.262468977,9999946002,0.086854229,153.5134034,0.096509018,1.558162431,4.661893954,23.82736489,0.018948995,2,,8.85231876,0.098632132,0.098632132,0.509653733,2.676770729,9997929594,0.079355431,155.6153784,0.096904612,1.561486133,4.648305992,23.63764698,0.019447932,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Ptpn21,0.821428579,2.841614972,4.605998556,33.75206735,,0.677665217,4846863076,9981689343,0.588588557,566.9819031,0.820993145,2.204990886,2.508707788,8.9113992,0.102065597,2,,0.677600577,0.677725169,0.537765607,4704512632,9972129757,0.571856861,569.0744871,0.820994987,2.205005708,2.508716939,8.911457875,0.10206614,2,,1.091071917,1.091021568,822317730.6,2098885835,0.589148642,568.0120533,0.819588242,2.23363804,2.602849124,9.770865611,0.101435354,2,,2621393861,1.091084121,1.091084121,0.559302948,74585855.63,63308835.14,0.990821344,570.1239567,0.819582499,2.233586949,2.602816917,9.770659528,0.10143363,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Smek1,0.69642858,3.559981733,3.513112741,15.48622834,,0.275798488,1551114822,9997899368,0.397491953,489.9191558,0.683310542,3.19704723,3.223793523,12.83713225,0.085148315,2,,0.27579299,0.275801505,0.524652088,241016391.7,1553499476,0.397492716,492.0117368,0.683307798,3.19704993,3.223801853,12.83720068,0.085148236,2,,0.459406116,0.459396704,931354.1821,7579350.537,0.38185813,491.5626598,0.681753112,3.232123268,3.276622112,13.24639355,0.08414569,2,,0.293982463,0.447984053,0.447984053,0.621663724,1339589796,9967697237,0.388213486,493.8097028,0.682543583,3.22099417,3.259322701,13.11309833,0.084443507,2,,,,,,,,,,,,,,,,,,,,,,,,,,
D130020L05Rik,0.053571429,1.613095238,5.773752997,33.24216688,,5.06E-06,8.23E-05,412085535.8,0.071091589,91.11911057,0.042368567,1.43634126,6.3559885,42.24236175,0.025580655,2,,1.03E-07,2.29E-08,0.480177861,5.96E-07,3501707.671,0.071233844,93.21156014,0.042382039,1.436884063,6.355727063,42.23381026,0.025516388,2,,6281555475,1.00E-10,1.63E-09,3476191.094,0.071235841,93.21155934,0.04238275,1.436891028,6.355681284,42.23311121,0.025515369,2,,26012.14285,2.55E-09,2.55E-09,0.497066442,4.18E-08,34459.39833,0.071237345,95.32342678,0.042382834,1.436888887,6.35567147,42.23299428,0.025515573,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Atxn3,0.374999998,2.172619045,3.453397401,13.82895131,,0.340535743,2705859558,9996908403,0.301787571,359.1458569,0.364626665,1.899258583,3.010676702,10.76773851,0.053755508,2,,2915075.981,0.340530837,0.495201085,276845336.1,516712648.5,0.30156536,361.2384394,0.364625812,1.899232072,3.010626471,10.76731789,0.053757581,2,,0.568101206,0.56810205,2218767113,9998594322,0.298243223,360.9142161,0.363534501,1.901920485,3.037002994,10.99817068,0.05176213,2,,9999922491,0.568101799,0.568101799,0.50775345,2722763.727,6230029.659,0.298243334,363.0260848,0.363534751,1.901920468,3.037001757,10.99816077,0.051762142,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Itpk1,0.611607147,3.410290699,3.613932398,15.51788094,,0.252554779,1514257796,9999574841,0.376550965,455.0448741,0.593559501,2.974018406,3.199851017,12.2264971,0.105859686,2,,0.252555488,0.252554055,0.512423431,83756575.62,553096204.1,0.376551028,457.1374551,0.593559664,2.974018714,3.199850631,12.2264934,0.105859695,2,,0.423349302,0.423342293,1181032743,9617832285,0.369082533,456.7857281,0.59176949,2.993763898,3.24133131,12.55035844,0.104819887,2,,980186.0153,0.423345538,0.423345538,0.538703579,1386784.333,6083898.069,0.369078709,458.8975986,0.591772713,2.993768373,3.241320821,12.55025891,0.104820117,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Moap1,0.214285714,2.494047628,4.100170719,17.8967142,,0.050128909,1.097254939,409.7770882,0.129826514,226.2655403,0.205079274,2.365265539,4.03930251,17.48924569,0.031198492,2,,59527.1942,0.049590988,0.504901328,1.810217396,79.77833164,0.131702009,228.3589012,0.20497804,2.366439342,4.040599488,17.49864217,0.031189742,2,,0.638559809,0.051585631,1.071467438,324920648.6,0.128957101,228.3575713,0.2050766,2.365631101,4.039634503,17.49076085,0.031216188,2,,257.0811905,0.093207441,0.093207441,0.498651449,1.857248019,188.6522128,0.129326702,230.4699066,0.20493221,2.365658098,4.041913918,17.51198394,0.031232702,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Ubr7,0.866071427,2.226712059,2.120544416,4.853949387,,0.516451491,8.037061578,62.7666054,0.240996567,580.5458445,0.840967096,2.092220957,1.956361145,3.88807284,0.043740546,2,,1.411003145,0.419270043,0.508299262,23.84338622,135.1186986,0.253097171,582.6104358,0.840598906,2.084199285,1.948226789,3.858299075,0.043487028,2,,4.212460488,0.520496032,6.275954609,55.59813633,0.238954221,582.6371284,0.841040362,2.092952808,1.957058827,3.890641219,0.043750823,2,,0.419981323,1.805775832,1.805775832,0.378661136,9.322504573,69.11285003,0.246143747,584.7187172,0.840900856,2.088270527,1.950369717,3.863832127,0.043490665,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Btbd7,0.102678575,3.332104085,8.547191224,88.1020378,,0.035669459,9.879764801,89.38272723,0.338375337,127.7877079,0.095280738,2.872220653,7.475976758,66.47869052,0.066461683,2,,0.413974367,0.002801152,0.956963814,35.91072289,178.6527506,0.366554654,129.7883562,0.0951524,2.815529695,7.307963207,63.61092479,0.065682606,2,,0.035669484,202.5937622,9.877959628,89.38206683,0.33837493,129.8802889,0.095280662,2.872218917,7.475978507,66.47873306,0.066461662,2,,0.023314231,1.017006329,1.017006329,0.494743515,36.20414485,246.0458645,0.357733266,131.9307241,0.095739345,2.851223355,7.38237276,64.84167095,0.066165897,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Asb2,0.111607144,2.888392892,6.89073067,56.94720784,,0.021509003,0.557638201,9.587516115,0.312595133,136.5485865,0.107769333,2.680212873,6.235038157,44.1992739,0.063789379,2,,1.016456939,0.017779836,0.494917675,1.051468243,7.787638551,0.448528037,138.5765453,0.107219804,2.678914247,6.273482183,44.86168245,0.063276867,2,,24229.98984,0.021477684,0.556059543,5.319735006,0.562562441,138.6413333,0.107767396,2.67988017,6.234301375,44.18855956,0.063782912,2,,0.017440969,1.951220665,1.951220665,0.499600372,1.072498526,3.600039358,0.999484228,140.6711858,0.10712221,2.678004352,6.278918424,44.96311985,0.063136679,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Serpina3i,0.080357145,4.030754082,12.21532453,164.7037272,,0.055600451,3544299315,9997921394,0.512647977,116.8307417,0.079068557,2.313385918,7.907142494,81.85416171,0.103288854,2,,0.05560041,0.055600507,0.502453191,3544288765,9997864917,0.512649294,118.9233226,0.07906856,2.313385813,7.907142166,81.85415579,0.103288854,2,,0.107015047,0.107018162,14059406.19,41167475.37,0.512744828,118.7302321,0.078963706,2.297791746,7.920733076,82.42375097,0.10254467,2,,617923624.5,0.107127035,0.107127035,0.487844305,9999904781,7311987133,1,120.8430687,0.07892007,2.296099182,7.920142216,82.4274296,0.102512589,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Vrk1,0.665178569,2.643546278,3.007845693,11.36178287,,0.378650234,1844261424,9997968847,0.33075749,495.1533451,0.652116278,2.482033825,2.739928778,8.980799434,0.090342685,2,,0.378650216,9999886916,0.518718602,371837350.6,1045620820,0.330757432,497.2459261,0.652116263,2.482033827,2.739928793,8.980799502,0.090342685,2,,1.719308004,0.406192915,80044861.21,512949373.5,0.324855084,497.2355475,0.651765179,2.490267069,2.75643658,9.094482446,0.09038371,2,,0.297198106,0.81352891,0.81352891,0.513618581,212167.1834,1282480.063,0.327139065,499.3476939,0.651863024,2.486642634,2.750114637,9.05319933,0.090336714,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Ccnk,0.276785721,3.271601434,4.770579783,27.41180878,,0.046817476,0.613644009,10.46017518,0.370555769,254.4838749,0.271011864,3.088067738,4.239440833,20.12446777,0.069100348,2,,0.038446135,0.992276307,0.485349119,1.23269767,4.730123122,0.999999959,256.2125568,0.26977471,3.107770046,4.301646351,20.84620407,0.067965185,2,,316.1024073,0.046817457,0.613552137,10.46076789,0.370534346,256.5764559,0.271011874,3.088067034,4.239440051,20.1244603,0.069100344,2,,0.935762937,0.072097122,0.072097122,0.496317837,1.073377766,10.6401083,0.422411144,258.4036747,0.269988142,3.104319802,4.286777065,20.66885619,0.068214587,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Zfp839,0.245535715,1.809009739,3.474495538,13.6973306,,0.23470738,239690388.9,1492090473,0.18849658,276.308537,0.233057825,1.643515848,3.200556918,11.32808569,0.046721362,2,,0.234761044,44581.49874,0.497508156,2334.049158,7220.880447,0.188496122,278.401211,0.233000108,1.643370118,3.200927633,11.33154567,0.046716775,2,,0.389282991,0.386887555,31.00177148,251.9486102,0.181211704,278.3837172,0.232929671,1.644136824,3.206113033,11.37773026,0.046601803,2,,17.68100011,0.386831103,0.386831103,0.522023005,2358599004,9986480501,0.18136568,280.4944332,0.232990234,1.644491559,3.205605277,11.37195213,0.046623084,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Ankrd9,0.214285716,2.119047645,4.003576275,18.39792961,,0.098269791,2.297530486,57.23195241,0.131136573,241.9338171,0.209062145,2.030294582,3.853898993,16.6712627,0.016559408,2,,0.107776795,0.090468034,0.501007744,2.240012365,54.78597574,0.131269501,244.0263967,0.209042913,2.030016516,3.853845018,16.67144707,0.016562164,2,,0.098288155,11.38765733,2.309657404,58.57033824,0.131063785,244.0263936,0.209062124,2.030292254,3.8539107,16.67140191,0.016559225,2,,0.25005772,0.126331176,0.126331176,0.494920565,2.373515466,55.48958414,0.132103308,246.1382651,0.209004656,2.029868457,3.853913578,16.67319028,0.016534416,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Rcor1,0.39285715,2.834415649,5.001597503,34.39771133,,0.274156233,3369361611,9999243648,0.483059877,361.818141,0.389628269,2.352547243,3.660949892,17.72358609,0.059788435,2,,0.274155706,0.27415655,0.513252348,3368539232,9996793729,0.483060612,363.910722,0.389628325,2.352547914,3.660950175,17.72358751,0.059788451,2,,0.469279706,0.469279903,2828240708,9952608559,0.475776483,363.5354093,0.388512667,2.366279133,3.729545316,18.49304718,0.058922453,2,,18584.30339,0.469730961,0.469730961,0.524624882,6504063655,9999999643,0.570432532,365.6504526,0.388328295,2.364655092,3.729382067,18.49633469,0.058875393,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Traf3,0.781249999,2.470178571,2.532864687,7.837894815,,0.393757141,4.523032109,32.47570011,0.302419186,544.5793204,0.762337932,2.337691671,2.289811717,5.77516321,0.056544031,2,,1.653504075,0.324212626,0.507242529,11.88317363,57.31774714,0.312275666,546.5466403,0.762027538,2.327873065,2.277372349,5.717835781,0.055696592,2,,1297305.703,0.393758292,4.522963924,32.47516026,0.302419271,546.6719013,0.762338481,2.337686402,2.289807798,5.775145211,0.056544041,2,,0.30783937,2.599689179,2.599689179,0.49800173,11.02799972,58.29779212,0.313959846,548.6244165,0.761972891,2.325341731,2.274392459,5.705248293,0.055462413,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Ppp1r13b,0.187500005,2.907738158,6.341363517,48.35107598,,0.117693831,2503689887,9999390093,0.40188548,216.1005614,0.18104204,2.315626641,5.009680812,31.16106799,0.073744335,2,,0.117595355,0.11780035,0.502357076,2005242.716,8008071.63,0.401908067,218.1931437,0.181044562,2.315612021,5.009632456,31.16050983,0.073744376,2,,0.213430836,0.213435176,112804832.7,500885836.3,0.399357442,218.0256041,0.180481715,2.313997574,5.04394014,31.66586151,0.073000561,2,,5821320612,0.213433012,0.213433012,0.518915878,4256048286,9806527466,0.399357208,220.1374715,0.18048188,2.313998361,5.043938384,31.66583516,0.07300059,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Tmem179,0.026785715,2.97321436,12.82436894,173.6756445,,0.007591958,2.390673608,52.56586876,0.231567485,47.95325005,0.021907734,2.278479828,12.4403913,174.1061791,0.055245179,2,,730.5290873,0.007591929,0.494170428,4.741565588,52.73590283,0.231570546,50.04583121,0.021907596,2.278480009,12.44043321,174.1073697,0.055245074,2,,0.008343028,0.077910374,2.474078424,55.83284175,0.231820448,50.04194852,0.021879593,2.275915769,12.44810395,174.3878231,0.055187103,2,,3827.580264,0.015019114,0.015019114,0.50572467,4.664584508,52.72877326,0.231360903,52.15321905,0.021908109,2.277724797,12.44175037,174.1689029,0.055205916,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Nudt14,0.727678579,2.824468701,2.838733803,9.474495677,,0.345437416,1366353653,9999768557,0.304177112,515.9408377,0.710952339,2.645728057,2.642807853,8.011371777,0.071432227,2,,0.34547213,0.345412434,0.510656477,28092004.97,205586307.5,0.304181911,518.0334187,0.710953279,2.645716881,2.642806131,8.01138091,0.07143205,2,,0.555954229,0.5555826,50635619.32,491588758.8,0.294634283,517.9917781,0.710872459,2.661433774,2.662059079,8.117156914,0.071630226,2,,660.8228396,0.555681069,0.555681069,0.522132324,1958099639,9933747495,0.294334192,520.1038961,0.710729722,2.661094141,2.662211273,8.118714846,0.071623045,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Pacs2,0.303571432,2.814075646,4.045231696,17.42876159,,0.140942111,1215566214,9994337143,0.293885514,294.0871283,0.283341708,2.376752302,3.757740334,16.01016358,0.06289999,2,,9999718693,0.140942072,0.505171482,77851977.32,316737599.4,0.293885499,296.1797093,0.28334157,2.376752185,3.757741311,16.01017294,0.062899985,2,,0.245887278,0.245885498,969685024.4,9429184198,0.292897405,295.9738998,0.282531799,2.37621774,3.776168088,16.19307028,0.061795444,2,,29619156.86,0.245886418,0.245886418,0.544839623,1886262101,9993413495,0.292897191,298.0857673,0.282531553,2.376216959,3.776169506,16.19308537,0.061795443,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Mta1,0.566964285,5.125949135,3.778085205,15.47169047,,0.036471013,0.364301039,16.10704039,0.380674296,341.808014,0.545895863,4.830265678,3.467719448,12.28553456,0.097167674,3,,1.046196582,0.03078609,0.505573822,0.692665036,6.957916872,0.999999926,343.1435621,0.54184613,4.86319748,3.528395669,12.82601525,0.094804782,2,,0.036470746,56549.6032,0.364296169,16.10719511,0.380669103,343.9005949,0.54589653,4.830263808,3.46771365,12.28548658,0.097167698,3,,0.987674023,0.057920448,0.057920448,0.496890184,0.633490189,18.39590945,0.369942211,345.3694818,0.542444245,4.862070436,3.518486698,12.73238387,0.095207177,2,,,,,,,,,,,,,,,,,,,,,,,,,,
4930427A07Rik,0.535714288,3.364285773,4.208115064,23.22699318,,0.244278095,1957153625,9999305312,0.432033031,422.4460872,0.525184249,2.938680841,3.528992577,15.66972339,0.10435898,2,,0.244312284,0.24425143,0.521377091,47778488.09,244130667.4,0.431984719,424.5386682,0.525190814,2.938663977,3.528956991,15.66940548,0.104359297,2,,0.415018679,0.414970317,309547141.4,1907237473,0.423290372,424.228199,0.523283747,2.96349115,3.591300714,16.2494495,0.103733843,2,,76220.91613,0.414985148,0.414985148,0.509587615,99490.2382,312389.3379,0.423282049,426.3401218,0.523282775,2.963497959,3.591294301,16.24935628,0.103734005,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Zfp386,0.535714289,1.914285731,2.546481923,8.523395275,,0.305898372,1.376841368,8.222471039,0.358263347,447.3821782,0.533327325,1.876276449,2.346115726,6.227497272,0.070056963,2,,1.884520364,0.261257376,0.504121971,2.636654679,11.29490688,0.31813271,449.4086622,0.533008063,1.877463207,2.35457823,6.304878014,0.069953047,2,,0.305900291,364275.4581,1.376846341,8.238584618,0.357561636,449.4747591,0.533326678,1.876271362,2.346114171,6.227494201,0.070056776,2,,1.725108344,0.432413188,0.432413188,0.493548441,1.918217134,5.843234147,0.544533735,451.5608346,0.533208536,1.876536879,2.347584253,6.242882314,0.069971552,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Wdr60,0.754464288,3.215949956,3.558606367,18.3714904,,0.344798452,2090772958,9998528937,0.45880803,522.507616,0.745352241,3.018773221,3.087060985,12.26134695,0.081861597,2,,0.344799352,0.344797117,0.524755094,2061669405,9859335713,0.45880905,524.600197,0.745352478,3.018774564,3.087061058,12.26134577,0.081861623,2,,1.519890492,0.375318107,1791072995,9987011831,0.45146621,524.5827479,0.744177626,3.040447441,3.130143517,12.62759301,0.082315078,2,,0.392041225,0.529059527,0.529059527,0.514667062,7942716.243,42418969.46,0.451551604,526.6949284,0.744311929,3.0414506,3.128515319,12.60432837,0.082324075,2,,,,,,,,,,,,,,,,,,,,,,,,,,
D430020J02Rik,0.250000005,5.714285824,7.431894093,65.4569908,,0.05187549,883840472.9,9999907916,0.451257192,212.5765278,0.236320056,4.593429252,6.47310109,50.65760582,0.11076136,2,,0.051875872,0.051875024,0.529408969,883668851.5,9997970694,0.451256938,214.6691087,0.236319956,4.59342899,6.473102351,50.65762662,0.110761349,2,,0.096811395,0.096812205,862639.6179,10622256.61,0.448641445,214.5596507,0.235720136,4.607076796,6.512116498,51.24232471,0.110331564,2,,7900476035,0.096811841,0.096811841,0.489916822,1364063134,8228873656,0.448645019,216.6715173,0.235720083,4.607077133,6.512118808,51.24236529,0.110331543,2,,,,,,,,,,,,,,,,,,,,,,,,,,
